DL comb,DL MIMO,DL BW,DL Unk A,DL Unk B,DL Unk C,UL comb,UL MIMO,UL BW,UL Unk A,UL Unk B,UL Unk C
40_n41,4,100,2,2,1,40_n41,1,100,2,2,1
41_n28,2,30,1,2,0,41_n28,1,20,1,2,0
41_n77,4,100,2,2,1,41_n77,1,100,2,2,1
41_n79,4,100,2,2,1,41_n79,1,100,2,2,1
42_n28,2,30,1,2,0,42_n28,1,20,1,2,0
71_n41,4,100,2,2,1,71_n41,1,100,2,2,1
n1_n3_n8,2;4;2,40;25;10,1;2;1,2;2;2,0;0;0,n8,1,10,1,2,0
n1_n3_n28,2;4;2,40;25;30,1;2;1,2;2;2,0;0;0,n28,1,20,1,2,0
n1_n3_n41,2;4;4,40;25;100,1;2;2,2;2;2,0;0;1,n41,1,100,2,2,1
n1_n3_n8,2;4;2,40;25;10,1;2;1,2;2;2,0;0;0,n3,1,40,1,2,0
n1_n3_n28,2;4;2,40;25;30,1;2;1,2;2;2,0;0;0,n3,1,40,1,2,0
n1_n3_n41,2;4;4,40;25;100,1;2;2,2;2;2,0;0;1,n3,1,40,1,2,0
n1_n3_n8,2;4;2,40;25;10,1;2;1,2;2;2,0;0;0,n1,1,20,1,2,0
n1_n3_n28,2;4;2,40;25;30,1;2;1,2;2;2,0;0;0,n1,1,20,1,2,0
n1_n3_n41,2;4;4,40;25;100,1;2;2,2;2;2,0;0;1,n1,1,20,1,2,0
n3_n40_n41,4;4;4,25;80;100,2;2;2,2;2;2,0;1;1,n41,1,100,2,2,1
n3_n40_n41,4;4;4,25;80;100,2;2;2,2;2;2,0;1;1,n40,1,80,2,2,0
n3_n40_n41,4;4;4,25;80;100,2;2;2,2;2;2,0;1;1,n3,1,40,1,2,0
1-8_n3,2,30,1,2,0,8_n3,1,20,1,2,0
1-8_n3,2,40,1,2,0,8_n3,1,20,1,2,0
1-8_n3,4,25,2,2,0,8_n3,1,40,1,2,0
1-1_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-3_n3,4,25,2,2,0,3_n3,1,40,1,2,0
1-3_n8,2,10,1,2,0,3_n8,1,10,1,2,0
1-3_n28,2,30,1,2,0,3_n28,1,20,1,2,0
1-3_n40,4,80,2,2,1,3_n40,1,80,2,2,0
1-3_n41,4,100,2,2,1,3_n41,1,100,2,2,1
1-3_n71,2,30,1,2,0,3_n71,1,20,1,2,0
1-8_n40,4,80,2,2,1,8_n40,1,80,2,2,0
1-28_n3,4,25,2,2,0,28_n3,1,40,1,2,0
1-28_n40,4,80,2,2,1,28_n40,1,80,2,2,0
1-41_n3,4,25,2,2,0,41_n3,1,40,1,2,0
1-41_n28,2,30,1,2,0,41_n28,1,20,1,2,0
1-41_n77,4,100,2,2,1,41_n77,1,100,2,2,1
1-41_n79,4,100,2,2,1,41_n79,1,100,2,2,1
1-42_n28,2,30,1,2,0,42_n28,1,20,1,2,0
1-3_n3,4,25,2,2,0,1_n3,1,40,1,2,0
1-3_n8,2,10,1,2,0,1_n8,1,10,1,2,0
1-3_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-3_n40,4,80,2,2,1,1_n40,1,80,2,2,0
1-3_n41,4,100,2,2,1,1_n41,1,100,2,2,1
1-3_n71,2,30,1,2,0,1_n71,1,20,1,2,0
1-8_n3,2,40,1,2,0,1_n3,1,20,1,2,0
1-8_n3,4,25,2,2,0,1_n3,1,40,1,2,0
1-8_n40,4,80,2,2,1,1_n40,1,80,2,2,0
1-28_n3,4,25,2,2,0,1_n3,1,40,1,2,0
1-28_n40,4,80,2,2,1,1_n40,1,80,2,2,0
1-41_n3,4,25,2,2,0,1_n3,1,40,1,2,0
1-41_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-41_n41,4,100,2,2,1,1_n41,1,100,2,2,1
1-41_n77,4,100,2,2,1,1_n77,1,100,2,2,1
1-41_n79,4,100,2,2,1,1_n79,1,100,2,2,1
1-42_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1_n3_n8,4;2,25;10,2;1,2;2,0;0,1_n8,1,10,1,2,0
1_n3_n28,4;2,25;30,2;1,2;2,0;0,1_n28,1,20,1,2,0
1_n3_n41,4;4,25;100,2;2,2;2,0;1,1_n41,1,100,2,2,1
1_n3_n8,4;2,25;10,2;1,2;2,0;0,1_n3,1,40,1,2,0
1_n3_n28,4;2,25;30,2;1,2;2,0;0,1_n3,1,40,1,2,0
1_n3_n41,4;4,25;100,2;2,2;2,0;1,1_n3,1,40,1,2,0
1_n8_n40,2;4,10;80,1;2,2;2,0;1,1_n40,1,80,2,2,0
1_n8_n40,2;4,10;80,1;2,2;2,0;1,1_n8,1,10,1,2,0
1_n28_n40,2;4,30;80,1;2,2;2,0;1,1_n40,1,80,2,2,0
1_n28_n41,2;4,30;100,1;2,2;2,0;1,1_n41,1,100,2,2,1
1_n28_n40,2;4,30;80,1;2,2;2,0;1,1_n28,1,20,1,2,0
1_n28_n41,2;4,30;100,1;2,2;2,0;1,1_n28,1,20,1,2,0
1_n40,4;4,80;40,2;2,2;2,1;0,1_n40,1,80,2,2,0
1_n71,2;2,30;30,1;1,2;2,0;0,1_n71,1,20,1,2,0
1_n77_n77,4;4,100;100,2;2,2;2,1;1,1_n77,1,100,2,2,1
1C_n3,4,25,2,2,0,1_n3,1,40,1,2,0
3-5_n78,4,100,2,2,1,5_n78,1,100,2,2,1
3-5_n78,4,100,2,2,1,5_n78,1,100,2,2,1
3-8_n1,2,30,1,2,0,8_n1,1,20,1,2,0
3-8_n1,2,40,1,2,0,8_n1,1,20,1,2,0
3-40_n78,4,100,2,2,1,40_n78,1,100,2,2,1
3-40_n78,4,100,2,2,1,40_n78,1,100,2,2,1
3-40_n78,4,100,2,2,1,40_n78,1,100,2,2,1
3-5_n78,4,100,2,2,1,3_n78,1,100,2,2,1
3-5_n78,4,100,2,2,1,3_n78,1,100,2,2,1
3-40_n78,4,100,2,2,1,3_n78,1,100,2,2,1
3-40_n78,4,100,2,2,1,3_n78,1,100,2,2,1
3-40_n78,4,100,2,2,1,3_n78,1,100,2,2,1
3-3_n1,2,40,1,2,0,3_n1,1,20,1,2,0
3-3_n8,2,10,1,2,0,3_n8,1,10,1,2,0
3-8_n3,4,25,2,2,0,8_n3,1,40,1,2,0
3-8_n40,4,80,2,2,1,8_n40,1,80,2,2,0
3-28_n1,2,40,1,2,0,28_n1,1,20,1,2,0
3-28_n3,4,25,2,2,0,28_n3,1,40,1,2,0
3-28_n40,4,80,2,2,1,28_n40,1,80,2,2,0
3-28_n41,4,100,2,2,1,28_n41,1,100,2,2,1
3-40_n1,2,40,1,2,0,40_n1,1,20,1,2,0
3-41_n3,4,25,2,2,0,41_n3,1,40,1,2,0
3-41_n28,2,30,1,2,0,41_n28,1,20,1,2,0
3-42_n28,2,30,1,2,0,42_n28,1,20,1,2,0
3-8_n1,2,40,1,2,0,3_n1,1,20,1,2,0
3-8_n3,4,25,2,2,0,3_n3,1,40,1,2,0
3-8_n40,4,80,2,2,1,3_n40,1,80,2,2,0
3-28_n1,2,40,1,2,0,3_n1,1,20,1,2,0
3-28_n3,4,25,2,2,0,3_n3,1,40,1,2,0
3-28_n40,4,80,2,2,1,3_n40,1,80,2,2,0
3-28_n41,4,100,2,2,1,3_n41,1,100,2,2,1
3-40_n1,2,40,1,2,0,3_n1,1,20,1,2,0
3-41_n3,4,25,2,2,0,3_n3,1,40,1,2,0
3-41_n28,2,30,1,2,0,3_n28,1,20,1,2,0
3-41_n41,4,100,2,2,1,3_n41,1,100,2,2,1
3-42_n28,2,30,1,2,0,3_n28,1,20,1,2,0
3_n1_n8,2;2,40;10,1;1,2;2,0;0,3_n8,1,10,1,2,0
3_n1_n28,2;2,40;30,1;1,2;2,0;0,3_n28,1,20,1,2,0
3_n1_n40,2;4,40;80,1;2,2;2,0;1,3_n40,1,80,2,2,0
3_n1_n41,2;4,40;100,1;2,2;2,0;1,3_n41,1,100,2,2,1
3_n1_n8,2;2,40;10,1;1,2;2,0;0,3_n1,1,20,1,2,0
3_n1_n28,2;2,40;30,1;1,2;2,0;0,3_n1,1,20,1,2,0
3_n1_n40,2;4,40;80,1;2,2;2,0;1,3_n1,1,20,1,2,0
3_n1_n41,2;4,40;100,1;2,2;2,0;1,3_n1,1,20,1,2,0
3_n3_n41,4;4,25;100,2;2,2;2,0;1,3_n41,1,100,2,2,1
3_n3_n41,4;4,25;100,2;2,2;2,0;1,3_n3,1,40,1,2,0
3_n8_n40,2;4,10;80,1;2,2;2,0;1,3_n40,1,80,2,2,0
3_n8_n40,2;4,10;80,1;2,2;2,0;1,3_n8,1,10,1,2,0
3_n28_n40,2;4,30;80,1;2,2;2,0;1,3_n40,1,80,2,2,0
3_n28_n41,2;4,30;100,1;2,2;2,0;1,3_n41,1,100,2,2,1
3_n28_n40,2;4,30;80,1;2,2;2,0;1,3_n28,1,20,1,2,0
3_n28_n41,2;4,30;100,1;2,2;2,0;1,3_n28,1,20,1,2,0
3_n40_n41,4;4,80;100,2;2,2;2,1;1,3_n41,1,100,2,2,1
3_n40_n41,4;4,80;100,2;2,2;2,1;1,3_n40,1,80,2,2,0
3_n40,4;4,80;40,2;2,2;2,1;0,3_n40,1,80,2,2,0
3_n71,2;2,30;30,1;1,2;2,0;0,3_n71,1,20,1,2,0
3C_n1,2,40,1,2,0,3_n1,1,20,1,2,0
3C_n28,2,30,1,2,0,3_n28,1,20,1,2,0
3C_n41,4,100,2,2,1,3_n41,1,100,2,2,1
8-40_n1,2,40,1,2,0,40_n1,1,20,1,2,0
8-41_n3,4,25,2,2,0,41_n3,1,40,1,2,0
8-40_n1,2,40,1,2,0,8_n1,1,20,1,2,0
8-41_n3,4,25,2,2,0,8_n3,1,40,1,2,0
8_n1_n40,2;4,40;80,1;2,2;2,0;1,8_n40,1,80,2,2,0
8_n1_n40,2;4,40;80,1;2,2;2,0;1,8_n1,1,20,1,2,0
8_n40_n41,4;4,80;100,2;2,2;2,1;1,8_n41,1,100,2,2,1
8_n40_n41,4;4,80;100,2;2,2;2,1;1,8_n40,1,80,2,2,0
8_n41_n41,4;4,100;100,2;2,2;2,1;1,8_n41,1,100,2,2,1
8_n41C,4;4,100;100,2;2,2;2,1;1,8_n41,1,100,2,2,1
28_n1_n40,2;4,40;80,1;2,2;2,0;1,28_n40,1,80,2,2,0
28_n1_n40,2;4,40;80,1;2,2;2,0;1,28_n1,1,20,1,2,0
40_n41_n41,4;4,100;100,2;2,2;2,1;1,40_n41,1,100,2,2,1
40_n41C,4;4,100;100,2;2,2;2,1;1,40_n41,1,100,2,2,1
40C_n1,2,40,1,2,0,40_n1,1,20,1,2,0
40C_n41,4,100,2,2,1,40_n41,1,100,2,2,1
41_n3_n41,4;4,25;100,2;2,2;2,0;1,41_n3,1,40,1,2,0
41_n28_n41,2;4,30;100,1;2,2;2,0;1,41_n28,1,20,1,2,0
41_n77_n77,4;4,100;100,2;2,2;2,1;1,41_n77,1,100,2,2,1
41C_n28,2,30,1,2,0,41_n28,1,20,1,2,0
41C_n77,4,100,2,2,1,41_n77,1,100,2,2,1
41C_n79,4,100,2,2,1,41_n79,1,100,2,2,1
42C_n28,2,30,1,2,0,42_n28,1,20,1,2,0
1-1-3_n28,2,30,1,2,0,3_n28,1,20,1,2,0
1-1-3_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-3-28_n3,4,25,2,2,0,28_n3,1,40,1,2,0
1-3-28_n40,4,80,2,2,1,28_n40,1,80,2,2,0
1-3-41_n3,4,25,2,2,0,41_n3,1,40,1,2,0
1-3-41_n28,2,30,1,2,0,41_n28,1,20,1,2,0
1-3-42_n28,2,30,1,2,0,42_n28,1,20,1,2,0
1-3-28_n3,4,25,2,2,0,3_n3,1,40,1,2,0
1-3-28_n40,4,80,2,2,1,3_n40,1,80,2,2,0
1-3-41_n3,4,25,2,2,0,3_n3,1,40,1,2,0
1-3-41_n28,2,30,1,2,0,3_n28,1,20,1,2,0
1-3-41_n41,4,100,2,2,1,3_n41,1,100,2,2,1
1-3-42_n28,2,30,1,2,0,3_n28,1,20,1,2,0
1-3_n3_n41,4;4,25;100,2;2,2;2,0;1,3_n41,1,100,2,2,1
1-3_n3_n41,4;4,25;100,2;2,2;2,0;1,3_n3,1,40,1,2,0
1-3_n28_n41,2;4,30;100,1;2,2;2,0;1,3_n41,1,100,2,2,1
1-3_n28_n41,2;4,30;100,1;2,2;2,0;1,3_n28,1,20,1,2,0
1-3_n71,2;2,30;30,1;1,2;2,0;0,3_n71,1,20,1,2,0
1-3C_n28,2,30,1,2,0,3_n28,1,20,1,2,0
1-3C_n41,4,100,2,2,1,3_n41,1,100,2,2,1
1-41_n77_n77,4;4,100;100,2;2,2;2,1;1,41_n77,1,100,2,2,1
1-41C_n3,4,25,2,2,0,41_n3,1,40,1,2,0
1-41C_n28,2,30,1,2,0,41_n28,1,20,1,2,0
1-41C_n77,4,100,2,2,1,41_n77,1,100,2,2,1
1-41C_n79,4,100,2,2,1,41_n79,1,100,2,2,1
1-42C_n28,2,30,1,2,0,42_n28,1,20,1,2,0
1-3-28_n3,4,25,2,2,0,1_n3,1,40,1,2,0
1-3-28_n40,4,80,2,2,1,1_n40,1,80,2,2,0
1-3-41_n3,4,25,2,2,0,1_n3,1,40,1,2,0
1-3-41_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-3-41_n41,4,100,2,2,1,1_n41,1,100,2,2,1
1-3-42_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-3_n3_n41,4;4,25;100,2;2,2;2,0;1,1_n41,1,100,2,2,1
1-3_n3_n41,4;4,25;100,2;2,2;2,0;1,1_n3,1,40,1,2,0
1-3_n28_n41,2;4,30;100,1;2,2;2,0;1,1_n41,1,100,2,2,1
1-3_n28_n41,2;4,30;100,1;2,2;2,0;1,1_n28,1,20,1,2,0
1-3_n71,2;2,30;30,1;1,2;2,0;0,1_n71,1,20,1,2,0
1-3C_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-3C_n41,4,100,2,2,1,1_n41,1,100,2,2,1
1-41_n77_n77,4;4,100;100,2;2,2;2,1;1,1_n77,1,100,2,2,1
1-41C_n3,4,25,2,2,0,1_n3,1,40,1,2,0
1-41C_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-41C_n41,4,100,2,2,1,1_n41,1,100,2,2,1
1-41C_n77,4,100,2,2,1,1_n77,1,100,2,2,1
1-41C_n79,4,100,2,2,1,1_n79,1,100,2,2,1
1-42C_n28,2,30,1,2,0,1_n28,1,20,1,2,0
3-3-8_n1,2,40,1,2,0,8_n1,1,20,1,2,0
3-3-8_n1,2,40,1,2,0,3_n1,1,20,1,2,0
3-3_n1_n8,2;2,40;10,1;1,2;2,0;0,3_n8,1,10,1,2,0
3-3_n1_n8,2;2,40;10,1;1,2;2,0;0,3_n1,1,20,1,2,0
3-40C_n1,2,40,1,2,0,40_n1,1,20,1,2,0
3-41C_n3,4,25,2,2,0,41_n3,1,40,1,2,0
3-41C_n28,2,30,1,2,0,41_n28,1,20,1,2,0
3-42C_n28,2,30,1,2,0,42_n28,1,20,1,2,0
3-40C_n1,2,40,1,2,0,3_n1,1,20,1,2,0
3-41C_n3,4,25,2,2,0,3_n3,1,40,1,2,0
3-41C_n28,2,30,1,2,0,3_n28,1,20,1,2,0
3-41C_n41,4,100,2,2,1,3_n41,1,100,2,2,1
3-42C_n28,2,30,1,2,0,3_n28,1,20,1,2,0
3C_n1_n28,2;2,40;30,1;1,2;2,0;0,3_n28,1,20,1,2,0
3C_n1_n28,2;2,40;30,1;1,2;2,0;0,3_n1,1,20,1,2,0
8-40C_n1,2,40,1,2,0,40_n1,1,20,1,2,0
8-41C_n3,4,25,2,2,0,41_n3,1,40,1,2,0
8-40C_n1,2,40,1,2,0,8_n1,1,20,1,2,0
8-41C_n3,4,25,2,2,0,8_n3,1,40,1,2,0
41C_n77_n77,4;4,100;100,2;2,2;2,1;1,41_n77,1,100,2,2,1
1-1-3C_n28,2,30,1,2,0,3_n28,1,20,1,2,0
1-1-3C_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-3-41C_n3,4,25,2,2,0,41_n3,1,40,1,2,0
1-3-41C_n28,2,30,1,2,0,41_n28,1,20,1,2,0
1-3-42C_n28,2,30,1,2,0,42_n28,1,20,1,2,0
1-3-41C_n3,4,25,2,2,0,3_n3,1,40,1,2,0
1-3-41C_n28,2,30,1,2,0,3_n28,1,20,1,2,0
1-3-42C_n28,2,30,1,2,0,3_n28,1,20,1,2,0
1-41C_n77_n77,4;4,100;100,2;2,2;2,1;1,41_n77,1,100,2,2,1
1-3-41C_n3,4,25,2,2,0,1_n3,1,40,1,2,0
1-3-41C_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-3-42C_n28,2,30,1,2,0,1_n28,1,20,1,2,0
1-41C_n77_n77,4;4,100;100,2;2,2;2,1;1,1_n77,1,100,2,2,1
3-41D_n41,4,100,2,2,1,3_n41,1,100,2,2,1
